train_speed_kmh,distance_to_obstacle_km,environmental_condition,weather_alert,signal_quality_percent,severity_score,obstruction_type,alternative_route_available,communication_latency_ms,axle_balance,ahead_section_status,known_train_schedule,distance_from_station_km,sensor_type,time_to_obstacle_min,braking_distance_required_km,effective_distance_km,safe_stopping_possible,rule_label,label,label_noised
190.4,2.92,rain,True,53.3,6,boulder,False,1059,,OCCUPIED,True,12.66,track_circuit,0.92,9.426,2.864,False,emergency_stop,emergency_stop,False
59.6,12.25,clear,False,86.5,8,unknown_obstruction,False,1165,0.9833,CLEAR,False,10.48,track_circuit,12.33,0.71,12.231,True,reduce_speed,reduce_speed,False
68.3,14.87,clear,False,43.7,4,sensor_miscount,False,142,0.9607,CLEAR,False,14.85,track_circuit,13.06,0.933,14.867,True,reduce_speed,reduce_speed,False
136.4,7.6,snow,False,39.8,3,sensor_miscount,True,1776,0.997,OCCUPIED,False,19.92,track_circuit,3.34,7.07,7.533,True,reduce_speed,reduce_speed,False
60.2,15.01,fog,False,36.2,9,stranded_vehicle,False,1791,1.043,CLEAR,True,12.15,vibration,14.96,0.797,14.98,True,emergency_stop,emergency_stop,False
102.5,10.71,snow,True,89.6,5,stranded_vehicle,False,759,,OCCUPIED,True,24.88,track_circuit,6.27,3.992,10.688,True,reduce_speed,reduce_speed,False
141.8,6.17,snow,False,80.0,10,landslide_debris,True,1534,0.9998,CLEAR,True,16.12,vibration,2.61,7.641,6.11,False,reroute,reroute,False
166.0,12.66,rain,True,73.7,9,equipment_failure_ahead,False,826,,OCCUPIED,True,8.05,track_circuit,4.58,7.165,12.622,True,emergency_stop,emergency_stop,False
78.7,7.9,snow,True,80.9,8,broken_rail,True,181,1.0399,OCCUPIED,True,19.95,track_circuit,6.02,2.354,7.896,True,reroute,reroute,False
148.5,15.78,clear,False,40.0,7,water_logging,True,1739,1.0221,OCCUPIED,True,4.19,track_circuit,6.38,4.41,15.708,True,reroute,reroute,False
145.1,0.26,clear,False,56.9,1,cattle_crossing,True,572,0.8897,CLEAR,False,23.43,axle_counter,0.11,4.211,0.237,False,reroute,reroute,False
178.2,16.4,clear,False,87.0,10,landslide_debris,True,748,,CLEAR,True,8.84,axle_counter,5.52,6.351,16.363,True,emergency_stop,emergency_stop,False
93.6,6.27,clear,False,94.2,6,boulder,False,1173,0.9801,OCCUPIED,True,17.28,vibration,4.02,1.752,6.24,True,reduce_speed,reduce_speed,False
161.3,19.2,clear,False,65.9,4,signal_cable_theft,False,907,1.0582,OCCUPIED,True,15.82,track_circuit,7.14,5.204,19.159,True,reduce_speed,reduce_speed,False
161.6,15.23,clear,False,38.5,3,cattle_crossing,True,568,1.07,CLEAR,False,2.85,axle_counter,5.65,5.223,15.205,True,reduce_speed,reduce_speed,False
82.1,4.97,fog,False,98.5,1,environmental_false_positive,False,1612,1.0458,CLEAR,False,18.18,vibration,3.63,1.483,4.933,True,proceed_with_caution,proceed_with_caution,False
141.3,19.58,heavy_rain,False,57.7,7,signal_cable_theft,False,744,,CLEAR,True,8.14,track_circuit,8.31,6.389,19.551,True,reduce_speed,reduce_speed,False
149.7,10.09,rain,False,52.3,10,broken_rail,True,1204,1.0879,OCCUPIED,True,9.84,track_circuit,4.04,5.827,10.04,True,emergency_stop,emergency_stop,False
87.5,10.55,clear,False,38.4,3,environmental_false_positive,False,1348,0.9567,CLEAR,True,2.86,track_circuit,7.23,1.531,10.517,True,reduce_speed,reduce_speed,False
115.0,18.21,fog,True,30.9,8,landslide_debris,False,1872,,CLEAR,True,20.35,track_circuit,9.5,2.909,18.15,True,reduce_speed,reduce_speed,False
112.5,18.38,clear,False,72.3,5,sensor_miscount,True,984,0.9147,CLEAR,False,21.58,accelerometer,9.8,2.531,18.349,True,reduce_speed,reduce_speed,False
164.9,14.0,clear,False,72.9,2,sensor_miscount,False,968,0.9793,CLEAR,False,3.79,track_circuit,5.09,5.438,13.956,True,proceed_with_caution,proceed_with_caution,False
45.1,19.57,clear,True,46.4,6,fallen_tree,False,1831,0.9483,OCCUPIED,True,20.41,axle_counter,26.04,0.407,19.547,True,reduce_speed,reduce_speed,False
122.7,6.71,clear,False,41.3,8,track_buckling,False,984,,OCCUPIED,True,22.5,vibration,3.28,3.011,6.676,True,reduce_speed,reduce_speed,False
73.6,4.8,clear,False,67.0,9,track_buckling,False,631,,CLEAR,True,2.88,track_circuit,3.91,1.083,4.787,True,emergency_stop,emergency_stop,False
145.3,0.78,heavy_rain,True,60.5,8,track_buckling,False,133,,CLEAR,True,24.94,axle_counter,0.32,6.756,0.775,False,emergency_stop,emergency_stop,False
150.5,7.06,fog,False,51.3,3,cattle_crossing,True,683,1.028,CLEAR,True,0.61,track_circuit,2.81,4.983,7.031,True,reduce_speed,reduce_speed,False
122.7,12.13,fog,False,45.3,9,boulder,False,434,0.9637,OCCUPIED,True,21.14,axle_counter,5.93,3.312,12.115,True,emergency_stop,emergency_stop,False
129.0,6.25,clear,False,90.2,7,signal_cable_theft,False,644,0.8478,OCCUPIED,False,14.18,track_circuit,2.91,3.328,6.227,True,reduce_speed,reduce_speed,False
93.8,11.68,heavy_rain,False,98.9,9,boulder,True,1103,0.9543,CLEAR,True,23.95,track_circuit,7.47,2.816,11.651,True,emergency_stop,emergency_stop,False
93.6,1.16,fog,False,54.9,8,landslide_debris,False,1073,,OCCUPIED,True,8.78,track_circuit,0.74,1.927,1.132,False,emergency_stop,emergency_stop,False
160.5,7.21,clear,False,78.9,8,fallen_tree,False,415,1.0263,CLEAR,True,9.34,vibration,2.7,5.152,7.191,True,reduce_speed,reduce_speed,False
65.4,15.01,rain,False,90.6,7,track_buckling,False,955,,CLEAR,False,21.09,vibration,13.77,1.112,14.993,True,reduce_speed,reduce_speed,False
164.6,2.27,rain,True,31.9,6,equipment_failure_ahead,True,934,,OCCUPIED,False,17.91,vibration,0.83,7.044,2.227,False,reroute,reroute,False
146.5,14.35,clear,False,93.6,6,fallen_tree,True,133,0.9718,CLEAR,False,15.21,track_circuit,5.88,4.292,14.345,True,reduce_speed,reduce_speed,False
182.1,15.31,clear,False,64.9,8,track_buckling,False,602,0.9315,OCCUPIED,True,16.29,accelerometer,5.04,6.632,15.28,True,reduce_speed,reduce_speed,False
85.3,11.46,rain,True,69.0,7,track_buckling,False,1460,1.0444,CLEAR,True,17.22,track_circuit,8.06,1.892,11.425,True,reduce_speed,reduce_speed,False
123.5,17.74,clear,False,67.8,5,stranded_vehicle,True,90,,CLEAR,True,1.67,vibration,8.62,3.05,17.737,True,reduce_speed,reduce_speed,False
51.0,19.1,clear,False,47.0,10,broken_rail,True,637,1.0616,CLEAR,False,3.39,vibration,22.47,0.52,19.091,True,emergency_stop,emergency_stop,False
186.4,0.89,clear,False,84.8,3,environmental_false_positive,False,976,0.8801,CLEAR,True,4.94,axle_counter,0.29,6.949,0.839,False,emergency_stop,emergency_stop,False
149.7,13.65,flood,True,81.3,5,stranded_vehicle,True,374,0.9658,OCCUPIED,True,4.83,axle_counter,5.47,7.619,13.634,True,reduce_speed,reduce_speed,False
141.5,4.9,clear,False,36.7,6,signal_cable_theft,False,1310,1.0358,OCCUPIED,True,21.15,vibration,2.08,4.004,4.849,True,reduce_speed,reduce_speed,False
158.6,8.28,clear,False,69.4,4,cattle_crossing,False,1446,1.0296,OCCUPIED,True,10.17,vibration,3.13,5.031,8.216,True,proceed_with_caution,proceed_with_caution,False
89.1,12.54,clear,False,97.0,3,environmental_false_positive,True,709,,CLEAR,True,12.49,track_circuit,8.44,1.588,12.522,True,proceed_with_caution,proceed_with_caution,False
138.6,14.3,snow,True,91.0,4,cattle_crossing,False,499,1.0172,OCCUPIED,True,2.69,vibration,6.19,7.3,14.281,True,reduce_speed,reduce_speed,False
169.1,16.84,rain,False,73.8,7,fallen_tree,False,1565,,CLEAR,True,21.83,track_circuit,5.98,7.435,16.766,True,reduce_speed,reduce_speed,False
59.0,14.17,snow,False,43.9,2,sensor_miscount,True,469,0.9107,CLEAR,True,0.75,axle_counter,14.41,1.323,14.162,True,reduce_speed,reduce_speed,False
193.6,15.59,clear,False,54.3,2,environmental_false_positive,True,334,0.9782,CLEAR,True,2.54,axle_counter,4.83,7.496,15.572,True,reduce_speed,reduce_speed,False
183.2,12.06,clear,False,40.5,4,cattle_crossing,False,114,1.0136,OCCUPIED,True,20.4,vibration,3.95,6.712,12.054,True,reduce_speed,reduce_speed,False
194.3,2.52,rain,False,87.5,8,equipment_failure_ahead,False,228,1.0304,CLEAR,True,3.7,axle_counter,0.78,9.816,2.508,False,emergency_stop,emergency_stop,False
170.3,0.62,clear,False,84.5,8,unknown_obstruction,False,1750,0.9961,CLEAR,True,19.94,track_circuit,0.22,5.8,0.537,False,emergency_stop,emergency_stop,False
90.6,10.69,heavy_rain,True,93.7,10,track_buckling,False,1873,0.9669,CLEAR,True,9.09,axle_counter,7.08,2.627,10.643,True,emergency_stop,emergency_stop,False
135.1,14.37,snow,False,34.4,2,environmental_false_positive,True,1115,,CLEAR,True,19.51,track_circuit,6.38,6.936,14.328,True,reduce_speed,reduce_speed,False
63.6,2.36,rain,False,97.5,10,broken_rail,False,1848,,CLEAR,True,1.73,axle_counter,2.23,1.052,2.327,True,emergency_stop,emergency_stop,False
161.9,8.7,flood,True,97.6,3,cattle_crossing,False,1429,,CLEAR,True,8.86,axle_counter,3.22,8.912,8.636,False,emergency_stop,emergency_stop,False
68.8,5.27,rain,False,77.2,2,cattle_crossing,True,843,,CLEAR,True,12.29,vibration,4.6,1.231,5.254,True,proceed_with_caution,proceed_with_caution,False
179.4,11.43,clear,False,91.7,4,environmental_false_positive,True,1441,0.9353,OCCUPIED,True,15.83,track_circuit,3.82,6.437,11.358,True,proceed_with_caution,proceed_with_caution,False
82.3,7.93,rain,False,60.7,9,broken_rail,True,869,1.0073,OCCUPIED,True,20.99,track_circuit,5.78,1.761,7.91,True,emergency_stop,emergency_stop,False
69.9,4.19,clear,False,51.9,4,cattle_crossing,True,1926,0.9585,CLEAR,False,6.49,axle_counter,3.6,0.977,4.153,True,reduce_speed,reduce_speed,False
56.0,0.29,heavy_rain,False,40.8,8,landslide_debris,False,1710,,CLEAR,True,16.64,track_circuit,0.31,1.004,0.263,False,emergency_stop,emergency_stop,False
155.3,6.57,clear,False,32.2,4,water_logging,False,1698,,CLEAR,True,4.22,track_circuit,2.54,4.824,6.497,True,reduce_speed,reduce_speed,False
73.9,10.42,clear,False,32.9,8,unknown_obstruction,True,1085,1.0542,CLEAR,True,19.98,track_circuit,8.46,1.092,10.398,True,reduce_speed,reduce_speed,False
75.6,18.6,rain,False,78.4,4,sensor_miscount,True,1061,,CLEAR,False,23.36,axle_counter,14.76,1.486,18.578,True,proceed_with_caution,proceed_with_caution,False
71.3,4.7,clear,False,53.6,7,landslide_debris,False,278,0.9848,CLEAR,True,1.66,track_circuit,3.96,1.017,4.694,True,reduce_speed,reduce_speed,False
92.4,10.34,clear,False,33.8,6,unknown_obstruction,False,1323,0.9783,OCCUPIED,True,2.46,axle_counter,6.71,1.708,10.306,True,reduce_speed,reduce_speed,False
190.9,11.42,fog,False,37.9,4,environmental_false_positive,False,274,1.0074,CLEAR,True,19.79,accelerometer,3.59,8.017,11.405,True,reduce_speed,reduce_speed,False
120.4,13.05,clear,False,76.6,1,cattle_crossing,True,1104,,CLEAR,True,22.07,axle_counter,6.5,2.899,13.013,True,proceed_with_caution,proceed_with_caution,False
85.4,6.71,rain,True,95.7,7,landslide_debris,True,305,,OCCUPIED,True,16.38,track_circuit,4.71,1.896,6.703,True,reroute,emergency_stop,True
71.4,2.17,clear,False,58.6,4,cattle_crossing,True,978,0.8729,CLEAR,True,11.8,track_circuit,1.82,1.02,2.151,True,reduce_speed,reduce_speed,False
47.9,18.44,clear,True,84.4,9,landslide_debris,False,1573,0.8996,CLEAR,True,19.34,track_circuit,23.1,0.459,18.419,True,emergency_stop,emergency_stop,False
101.6,19.06,clear,False,98.2,6,fallen_tree,True,651,1.1201,CLEAR,True,7.84,axle_counter,11.26,2.065,19.042,True,reduce_speed,reduce_speed,False
62.1,8.88,fog,True,79.6,7,signal_cable_theft,True,1224,,CLEAR,True,24.8,vibration,8.58,0.848,8.859,True,reduce_speed,reduce_speed,False
49.2,11.7,flood,True,80.6,9,unknown_obstruction,False,557,1.0856,OCCUPIED,False,21.28,track_circuit,14.27,0.823,11.692,True,emergency_stop,emergency_stop,False
61.0,0.77,clear,False,73.1,5,stranded_vehicle,True,634,0.9514,CLEAR,True,22.23,track_circuit,0.76,0.744,0.759,False,reroute,reroute,False
94.4,1.13,flood,True,98.4,1,environmental_false_positive,False,406,,CLEAR,True,21.44,track_circuit,0.72,3.03,1.119,False,emergency_stop,emergency_stop,False
161.4,1.72,rain,False,51.0,7,unknown_obstruction,False,366,0.937,CLEAR,True,23.36,track_circuit,0.64,6.773,1.704,False,emergency_stop,proceed_with_caution,True
55.4,14.83,rain,False,84.8,8,landslide_debris,True,775,1.1613,OCCUPIED,True,2.08,accelerometer,16.06,0.798,14.818,True,reroute,reroute,False
150.2,4.7,fog,False,59.1,9,track_buckling,True,290,,CLEAR,False,22.76,track_circuit,1.88,4.963,4.688,False,reroute,reroute,False
141.2,3.85,fog,True,40.9,4,sensor_miscount,False,1789,,OCCUPIED,True,6.59,track_circuit,1.64,4.386,3.78,False,emergency_stop,emergency_stop,False
181.7,0.37,heavy_rain,False,81.8,2,sensor_miscount,False,1496,1.0207,CLEAR,True,9.3,track_circuit,0.12,10.565,0.294,False,emergency_stop,emergency_stop,False
73.5,0.65,rain,False,88.1,7,water_logging,False,482,1.0072,CLEAR,False,9.58,track_circuit,0.53,1.405,0.64,False,emergency_stop,emergency_stop,False
168.1,8.23,rain,False,90.5,6,signal_cable_theft,False,1778,0.9551,CLEAR,False,6.19,track_circuit,2.94,7.347,8.147,True,reduce_speed,proceed_with_caution,True
179.1,10.93,clear,False,94.5,8,broken_rail,False,762,0.9459,CLEAR,True,11.24,axle_counter,3.66,6.415,10.892,True,reduce_speed,reduce_speed,False
196.4,11.67,clear,False,82.1,4,sensor_miscount,False,1086,1.0338,OCCUPIED,True,12.89,track_circuit,3.57,7.715,11.611,True,proceed_with_caution,proceed_with_caution,False
170.3,9.27,fog,False,66.9,2,sensor_miscount,True,1413,,CLEAR,True,4.14,track_circuit,3.27,6.38,9.203,True,proceed_with_caution,proceed_with_caution,False
64.2,9.3,clear,False,95.7,7,landslide_debris,True,1557,,CLEAR,False,9.31,axle_counter,8.69,0.824,9.272,True,reroute,reroute,False
191.8,15.11,clear,False,44.7,6,boulder,False,65,1.0444,OCCUPIED,True,9.03,axle_counter,4.73,7.357,15.107,True,reduce_speed,reduce_speed,False
171.3,5.93,clear,False,35.4,6,boulder,True,602,0.9745,CLEAR,False,17.03,track_circuit,2.08,5.869,5.901,False,reroute,reroute,False
77.9,4.91,clear,True,60.2,9,unknown_obstruction,False,706,1.1304,CLEAR,True,14.73,accelerometer,3.78,1.214,4.895,True,emergency_stop,emergency_stop,False
70.6,17.12,rain,True,70.8,6,unknown_obstruction,True,1192,,OCCUPIED,False,18.04,track_circuit,14.55,1.296,17.097,True,reduce_speed,reduce_speed,False
190.1,13.85,rain,True,77.6,4,environmental_false_positive,True,1752,1.122,CLEAR,True,19.71,accelerometer,4.37,9.396,13.757,True,reduce_speed,reduce_speed,False
69.1,9.64,clear,False,87.1,8,boulder,False,904,,OCCUPIED,False,16.84,accelerometer,8.37,0.955,9.623,True,reduce_speed,reduce_speed,False
165.5,5.65,clear,False,31.9,2,cattle_crossing,False,954,0.9973,CLEAR,False,6.41,axle_counter,2.05,5.478,5.606,False,emergency_stop,emergency_stop,False
107.8,2.9,clear,False,86.1,7,track_buckling,True,221,,OCCUPIED,False,12.8,track_circuit,1.61,2.324,2.893,True,reroute,reroute,False
157.2,0.94,clear,False,72.0,6,stranded_vehicle,False,1076,1.0085,CLEAR,False,11.93,vibration,0.36,4.942,0.893,False,emergency_stop,emergency_stop,False
59.2,17.08,fog,False,96.7,7,fallen_tree,False,1000,1.0311,CLEAR,False,2.31,track_circuit,17.31,0.771,17.064,True,reduce_speed,reduce_speed,False
157.4,11.95,rain,False,54.4,2,environmental_false_positive,True,1292,0.9413,OCCUPIED,True,22.41,track_circuit,4.56,6.441,11.894,True,reduce_speed,reduce_speed,False
124.3,1.11,rain,False,73.2,9,boulder,True,1702,,CLEAR,True,2.74,axle_counter,0.54,4.017,1.051,False,reroute,reroute,False
184.6,3.34,rain,True,83.7,5,signal_cable_theft,False,1156,,OCCUPIED,False,24.42,axle_counter,1.09,8.86,3.281,False,emergency_stop,emergency_stop,False
74.2,5.74,flood,True,66.1,7,equipment_failure_ahead,False,151,0.9949,OCCUPIED,True,1.28,accelerometer,4.64,1.872,5.737,True,reduce_speed,reduce_speed,False
62.0,5.41,fog,False,40.9,2,sensor_miscount,True,1644,0.9887,CLEAR,True,18.38,vibration,5.24,0.846,5.382,True,reduce_speed,reduce_speed,False
75.4,11.06,rain,False,33.5,9,landslide_debris,True,980,,CLEAR,True,7.55,accelerometer,8.8,1.478,11.039,True,emergency_stop,emergency_stop,False
57.2,8.11,rain,False,37.8,9,unknown_obstruction,False,999,,CLEAR,False,22.67,vibration,8.51,0.851,8.094,True,emergency_stop,emergency_stop,False
196.9,17.67,clear,True,64.6,7,signal_cable_theft,True,1753,0.9361,CLEAR,True,20.69,axle_counter,5.38,7.754,17.574,True,reduce_speed,reduce_speed,False
64.0,14.44,snow,True,74.8,6,water_logging,False,1200,0.871,OCCUPIED,True,1.11,axle_counter,13.54,1.556,14.419,True,reduce_speed,reduce_speed,False
76.1,18.23,clear,False,69.9,6,signal_cable_theft,True,1591,,CLEAR,True,1.04,accelerometer,14.37,1.158,18.196,True,reduce_speed,reduce_speed,False
170.5,17.28,clear,False,79.9,7,unknown_obstruction,False,1767,,CLEAR,False,15.28,accelerometer,6.08,5.814,17.196,True,reduce_speed,reduce_speed,False
83.2,18.44,flood,True,32.7,2,cattle_crossing,False,1012,1.0306,CLEAR,True,4.16,vibration,13.3,2.354,18.417,True,reduce_speed,reduce_speed,False
79.5,19.6,fog,True,39.5,3,cattle_crossing,True,1966,0.9492,CLEAR,True,0.85,vibration,14.79,1.39,19.557,True,reduce_speed,reduce_speed,False
149.2,6.37,clear,False,83.3,6,water_logging,False,384,1.0267,CLEAR,True,24.21,axle_counter,2.56,4.452,6.354,True,reduce_speed,reduce_speed,False
106.8,4.35,clear,False,84.7,9,landslide_debris,True,1749,0.992,CLEAR,True,16.01,track_circuit,2.44,2.281,4.298,True,emergency_stop,emergency_stop,False
174.5,3.47,clear,False,79.2,4,environmental_false_positive,False,1705,1.0233,OCCUPIED,False,0.77,accelerometer,1.19,6.09,3.387,False,emergency_stop,emergency_stop,False
143.9,12.64,rain,False,82.2,8,boulder,False,244,1.0528,CLEAR,True,12.52,track_circuit,5.27,5.384,12.63,True,reduce_speed,reduce_speed,False
89.7,13.68,clear,False,97.4,3,water_logging,False,348,1.0116,OCCUPIED,True,4.36,track_circuit,9.15,1.609,13.671,True,reduce_speed,reduce_speed,False
137.7,1.94,snow,False,96.1,7,water_logging,True,122,,CLEAR,True,20.23,axle_counter,0.85,7.205,1.935,False,reroute,reroute,False
179.3,16.46,snow,True,75.1,4,fallen_tree,False,590,1.0892,OCCUPIED,True,1.2,axle_counter,5.51,12.216,16.431,True,reduce_speed,reduce_speed,False
101.5,15.7,rain,False,52.4,4,water_logging,False,1984,,CLEAR,False,9.59,axle_counter,9.28,2.679,15.644,True,reduce_speed,reduce_speed,False
159.2,12.64,rain,False,31.0,9,broken_rail,True,292,1.0117,CLEAR,True,6.33,track_circuit,4.76,6.59,12.627,True,emergency_stop,emergency_stop,False
109.5,8.83,clear,False,74.2,6,fallen_tree,False,115,1.0025,CLEAR,True,24.53,track_circuit,4.84,2.398,8.827,True,reduce_speed,reduce_speed,False
129.2,3.24,clear,False,60.2,6,boulder,True,945,0.966,CLEAR,True,2.41,track_circuit,1.5,3.339,3.206,False,reroute,reroute,False
158.7,10.21,fog,True,40.3,2,environmental_false_positive,False,739,0.9253,CLEAR,True,18.14,track_circuit,3.86,5.541,10.177,True,reduce_speed,reduce_speed,False
54.4,3.35,clear,False,45.1,5,equipment_failure_ahead,False,1277,1.0402,OCCUPIED,True,12.21,track_circuit,3.69,0.592,3.331,True,reduce_speed,reduce_speed,False
115.5,12.18,clear,False,95.6,3,water_logging,False,1233,1.0766,CLEAR,True,20.5,vibration,6.33,2.668,12.14,True,reduce_speed,reduce_speed,False
59.8,6.34,clear,False,34.6,7,fallen_tree,True,1663,1.0257,OCCUPIED,False,5.75,track_circuit,6.36,0.715,6.312,True,reduce_speed,reduce_speed,False
157.4,5.1,clear,False,85.1,9,landslide_debris,False,859,1.034,OCCUPIED,False,21.45,track_circuit,1.94,4.955,5.062,False,emergency_stop,emergency_stop,False
139.2,8.93,clear,False,93.1,10,landslide_debris,True,950,,CLEAR,True,23.78,track_circuit,3.85,3.875,8.893,True,emergency_stop,emergency_stop,False
95.7,11.7,fog,False,78.2,3,water_logging,False,94,0.9642,OCCUPIED,True,5.72,axle_counter,7.34,2.015,11.698,True,reduce_speed,reduce_speed,False
56.8,7.48,heavy_rain,True,34.3,7,unknown_obstruction,False,1943,,CLEAR,True,6.45,accelerometer,7.9,1.032,7.449,True,reduce_speed,reduce_speed,False
188.5,19.28,rain,False,89.2,4,sensor_miscount,True,466,0.985,CLEAR,False,24.11,track_circuit,6.14,9.238,19.256,True,proceed_with_caution,proceed_with_caution,False
93.8,0.32,heavy_rain,False,75.7,5,stranded_vehicle,True,1212,1.059,OCCUPIED,True,11.14,track_circuit,0.2,2.816,0.288,False,reroute,reroute,False
87.7,18.27,clear,False,49.4,5,equipment_failure_ahead,True,1768,,CLEAR,True,20.96,vibration,12.5,1.538,18.227,True,reduce_speed,reduce_speed,False
60.7,0.21,heavy_rain,True,74.1,3,water_logging,False,1229,0.9955,OCCUPIED,True,21.14,track_circuit,0.21,1.179,0.189,False,emergency_stop,emergency_stop,False
134.5,4.49,rain,True,39.6,6,fallen_tree,False,1270,1.0421,CLEAR,True,8.12,vibration,2.0,4.703,4.443,False,emergency_stop,emergency_stop,False
86.2,19.93,clear,False,79.5,6,water_logging,False,391,1.0725,OCCUPIED,True,4.88,accelerometer,13.87,1.486,19.921,True,reduce_speed,reduce_speed,False
175.6,14.62,snow,True,93.2,9,track_buckling,False,1433,,CLEAR,False,9.48,axle_counter,5.0,11.717,14.55,True,emergency_stop,emergency_stop,False
150.8,12.96,clear,True,66.5,7,unknown_obstruction,False,420,0.9714,OCCUPIED,True,15.0,accelerometer,5.16,4.548,12.942,True,reduce_speed,reduce_speed,False
45.6,14.58,clear,False,96.6,5,stranded_vehicle,False,1399,,OCCUPIED,True,12.68,axle_counter,19.18,0.416,14.562,True,reduce_speed,reduce_speed,False
132.7,8.28,clear,True,60.7,5,signal_cable_theft,False,1174,0.9474,CLEAR,True,18.55,axle_counter,3.74,3.522,8.237,True,reduce_speed,reduce_speed,False
80.9,15.73,clear,False,90.0,5,water_logging,False,1005,0.977,CLEAR,True,13.95,track_circuit,11.67,1.309,15.707,True,reduce_speed,reduce_speed,False
47.4,3.27,clear,False,84.2,8,unknown_obstruction,True,1456,,CLEAR,True,20.24,track_circuit,4.14,0.449,3.251,True,reduce_speed,reduce_speed,False
141.0,15.92,rain,False,36.2,5,signal_cable_theft,False,1454,,CLEAR,True,3.05,track_circuit,6.77,5.169,15.863,True,reduce_speed,reduce_speed,False
76.8,18.8,snow,False,93.9,1,cattle_crossing,False,449,,OCCUPIED,True,11.26,axle_counter,14.69,2.241,18.79,True,proceed_with_caution,proceed_with_caution,False
184.4,17.18,clear,False,93.7,6,boulder,True,782,0.9374,CLEAR,True,0.89,axle_counter,5.59,6.801,17.14,True,reduce_speed,reduce_speed,False
133.9,14.85,rain,True,54.6,7,unknown_obstruction,False,994,,CLEAR,True,3.46,track_circuit,6.65,4.662,14.813,True,reduce_speed,reduce_speed,False
77.4,13.1,clear,False,85.5,4,cattle_crossing,False,346,1.0012,OCCUPIED,True,8.62,axle_counter,10.16,1.198,13.093,True,proceed_with_caution,proceed_with_caution,False
196.8,10.52,heavy_rain,False,45.7,4,fallen_tree,True,744,1.0072,CLEAR,False,22.59,track_circuit,3.21,12.394,10.479,False,reroute,reroute,False
129.7,8.03,clear,False,32.1,6,unknown_obstruction,True,130,0.9019,CLEAR,False,9.81,track_circuit,3.71,3.364,8.025,True,reduce_speed,reduce_speed,False
70.6,17.34,clear,False,44.6,9,landslide_debris,False,906,1.042,CLEAR,True,7.2,track_circuit,14.74,0.997,17.322,True,emergency_stop,emergency_stop,False
125.2,13.02,rain,True,63.9,7,fallen_tree,False,451,1.0435,OCCUPIED,True,16.93,vibration,6.24,4.076,13.004,True,reduce_speed,reduce_speed,False
193.7,8.81,fog,False,34.0,4,cattle_crossing,True,483,,OCCUPIED,True,17.74,axle_counter,2.73,8.254,8.784,True,reduce_speed,reduce_speed,False
110.8,15.74,heavy_rain,True,41.2,9,stranded_vehicle,False,1646,1.1007,CLEAR,True,12.29,vibration,8.52,3.929,15.689,True,emergency_stop,emergency_stop,False
110.9,1.27,rain,False,96.5,4,cattle_crossing,False,324,1.0273,CLEAR,False,7.57,track_circuit,0.69,3.198,1.26,False,emergency_stop,emergency_stop,False
116.5,16.3,heavy_rain,True,64.6,8,fallen_tree,True,285,,OCCUPIED,True,7.89,axle_counter,8.39,4.343,16.291,True,reduce_speed,reroute,True
88.4,16.25,clear,False,87.6,6,boulder,True,675,,CLEAR,True,5.05,accelerometer,11.03,1.563,16.233,True,reduce_speed,reduce_speed,False
70.1,4.72,clear,False,44.5,10,landslide_debris,True,95,0.938,CLEAR,True,9.38,track_circuit,4.04,0.983,4.718,True,emergency_stop,proceed_with_caution,True
134.7,0.95,clear,False,36.2,6,boulder,False,1745,,CLEAR,False,4.62,axle_counter,0.42,3.629,0.885,False,emergency_stop,emergency_stop,False
183.6,14.33,clear,False,84.6,7,equipment_failure_ahead,True,1975,,CLEAR,True,16.25,track_circuit,4.68,6.742,14.229,True,reduce_speed,reduce_speed,False
159.0,4.16,clear,False,54.4,3,cattle_crossing,False,1620,0.9521,CLEAR,True,22.42,track_circuit,1.57,5.056,4.088,False,emergency_stop,emergency_stop,False
59.9,19.92,rain,False,62.2,4,cattle_crossing,False,1609,0.9789,CLEAR,True,6.73,axle_counter,19.95,0.933,19.893,True,proceed_with_caution,proceed_with_caution,False
107.1,0.38,clear,False,99.4,3,water_logging,False,248,1.0361,CLEAR,True,6.43,track_circuit,0.21,2.294,0.373,False,emergency_stop,emergency_stop,False
45.8,4.75,rain,False,52.2,5,sensor_miscount,False,1131,1.0186,CLEAR,True,22.5,axle_counter,6.22,0.545,4.736,True,reduce_speed,reduce_speed,False
92.7,1.03,rain,False,63.1,8,boulder,False,221,,OCCUPIED,True,14.42,accelerometer,0.67,2.234,1.024,False,emergency_stop,emergency_stop,False
148.8,15.7,fog,True,74.4,8,fallen_tree,False,636,1.0038,CLEAR,True,18.38,track_circuit,6.33,4.871,15.674,True,reduce_speed,reduce_speed,False
90.0,11.66,fog,True,36.2,5,signal_cable_theft,True,1011,0.9895,CLEAR,True,22.28,track_circuit,7.77,1.782,11.635,True,reduce_speed,reduce_speed,False
175.3,17.0,clear,False,80.2,4,cattle_crossing,True,1379,1.0512,CLEAR,True,16.79,vibration,5.82,6.146,16.933,True,proceed_with_caution,proceed_with_caution,False
119.0,19.26,clear,False,61.6,1,environmental_false_positive,False,591,1.1254,CLEAR,False,18.69,axle_counter,9.71,2.832,19.24,True,proceed_with_caution,proceed_with_caution,False
