train_speed_kmh,distance_to_obstacle_km,environmental_condition,weather_alert,severity_score,obstruction_type,alternative_route_available,communication_latency_ms,signal_quality_percent,sensor_type,axle_balance,ahead_section_status,known_train_schedule,distance_from_station_km,create_repair_defect,corridor,action
191,0.346,flood,True,9,unknown_obstruction,False,4275,35,track_circuit,94.75,OCCUPIED,True,30.052,False,CHN-BGLR,emergency_stop
97,2.896,snow,True,1,stranded_vehicle,False,4784,13,axle_counter,42.93,OCCUPIED,True,25.822,False,DEL-AGRA,reduce_speed
192,16.017,heavy_rain,False,4,sensor_miscount,True,3149,27,axle_counter,0.0,CLEAR,False,40.036,True,HYB-SEC,proceed_with_caution
186,8.57,clear,False,7,boulder,False,4986,21,vibration,0.0,CLEAR,False,45.506,False,DEL-AGRA,reduce_speed
181,2.253,flood,True,8,environmental_false_positive,False,2207,46,track_circuit,0.0,CLEAR,True,34.099,False,DEL-AGRA,reduce_speed
69,9.447,snow,False,8,track_buckling,True,2682,72,track_circuit,0.0,CLEAR,True,18.667,False,MUM-PUNE,reduce_speed
162,14.391,heavy_rain,False,9,unknown_obstruction,False,190,98,vibration,0.0,CLEAR,True,39.669,False,DEL-AGRA,emergency_stop
87,10.637,rain,False,3,signal_cable_theft,False,2387,36,accelerometer,0.0,CLEAR,True,29.895,True,HYB-SEC,proceed_with_caution
157,17.563,fog,True,6,fallen_tree,False,1141,32,axle_counter,0.0,CLEAR,False,36.252,False,DEL-AGRA,reduce_speed
120,6.847,clear,True,5,broken_rail,False,4445,35,accelerometer,0.0,CLEAR,True,34.83,False,KOL-HOW,proceed_with_caution
45,6.884,clear,False,6,landslide_debris,False,2645,23,vibration,0.0,CLEAR,True,41.791,False,MUM-PUNE,reduce_speed
192,19.011,rain,True,8,equipment_failure_ahead,False,4955,57,accelerometer,31.81,CLEAR,False,39.209,False,CHN-BGLR,reroute
133,15.834,rain,True,6,track_buckling,True,2473,24,accelerometer,0.0,CLEAR,False,27.397,False,KOL-HOW,reduce_speed
78,8.593,heavy_rain,True,8,equipment_failure_ahead,False,1957,0,vibration,0.0,OCCUPIED,False,27.984,True,MUM-PUNE,reroute
46,11.879,fog,True,3,landslide_debris,False,1069,45,axle_counter,0.0,CLEAR,False,13.687,True,KOL-HOW,reduce_speed
65,4.232,rain,False,5,equipment_failure_ahead,False,4822,74,track_circuit,0.0,CLEAR,False,45.683,True,HYB-SEC,proceed_with_caution
137,16.75,snow,True,7,signal_cable_theft,False,2038,42,vibration,0.0,CLEAR,True,8.91,True,DEL-AGRA,reduce_speed
164,9.472,snow,True,3,equipment_failure_ahead,False,4029,13,vibration,4.92,CLEAR,True,19.061,False,HYB-SEC,reduce_speed
192,3.233,rain,False,5,boulder,False,700,99,axle_counter,14.03,OCCUPIED,False,1.077,False,HYB-SEC,proceed_with_caution
119,11.557,flood,False,2,broken_rail,True,4783,7,axle_counter,40.58,CLEAR,True,17.196,False,DEL-AGRA,proceed_with_caution
199,11.516,clear,False,5,fallen_tree,True,1888,89,axle_counter,98.58,CLEAR,True,31.435,True,KOL-HOW,reroute
92,16.189,flood,False,5,equipment_failure_ahead,False,4883,97,vibration,0.0,OCCUPIED,True,33.575,False,DEL-AGRA,proceed_with_caution
198,16.245,flood,False,6,landslide_debris,True,1555,28,accelerometer,81.48,CLEAR,True,46.672,True,KOL-HOW,reroute
67,7.457,snow,True,6,signal_cable_theft,False,3564,53,axle_counter,0.0,OCCUPIED,True,33.335,False,DEL-AGRA,reduce_speed
122,2.916,clear,False,2,unknown_obstruction,False,4107,79,vibration,0.0,CLEAR,False,19.321,False,KOL-HOW,proceed_with_caution
145,13.084,clear,False,5,stranded_vehicle,True,1795,100,accelerometer,0.0,OCCUPIED,False,34.997,False,DEL-AGRA,reroute
46,17.942,snow,True,3,stranded_vehicle,False,1936,20,accelerometer,34.73,OCCUPIED,True,36.702,True,HYB-SEC,reduce_speed
75,12.835,fog,True,6,water_logging,False,542,57,track_circuit,0.0,CLEAR,True,39.522,False,MUM-PUNE,reduce_speed
110,10.677,heavy_rain,True,1,stranded_vehicle,False,414,67,track_circuit,0.0,CLEAR,True,29.328,False,HYB-SEC,reduce_speed
100,3.764,heavy_rain,False,8,boulder,False,4835,97,axle_counter,38.94,CLEAR,False,41.799,False,DEL-AGRA,reduce_speed
189,16.373,clear,False,6,cattle_crossing,True,4236,14,track_circuit,0.0,CLEAR,True,31.192,False,DEL-AGRA,reduce_speed
199,3.244,flood,False,5,water_logging,True,4096,37,vibration,35.39,OCCUPIED,True,9.411,False,CHN-BGLR,reroute
110,17.688,fog,False,4,broken_rail,False,878,18,accelerometer,0.0,CLEAR,True,39.867,False,CHN-BGLR,proceed_with_caution
106,3.517,fog,True,5,environmental_false_positive,False,197,62,track_circuit,46.42,CLEAR,False,8.64,False,HYB-SEC,reduce_speed
74,3.308,clear,False,5,water_logging,False,4478,3,accelerometer,99.75,CLEAR,True,23.415,False,DEL-AGRA,proceed_with_caution
80,16.09,snow,True,5,cattle_crossing,False,767,23,vibration,25.66,CLEAR,False,22.022,False,KOL-HOW,reduce_speed
110,11.473,rain,False,1,boulder,False,2177,3,track_circuit,33.47,CLEAR,True,8.498,False,KOL-HOW,proceed_with_caution
134,4.923,clear,False,6,equipment_failure_ahead,False,1788,74,track_circuit,45.75,CLEAR,True,17.831,True,KOL-HOW,reduce_speed
106,2.076,clear,False,4,sensor_miscount,False,84,51,vibration,0.0,CLEAR,True,18.438,True,CHN-BGLR,proceed_with_caution
102,6.546,clear,False,6,unknown_obstruction,False,853,72,axle_counter,99.18,CLEAR,False,20.756,False,HYB-SEC,reduce_speed
152,0.024,rain,True,6,broken_rail,True,3423,43,vibration,0.0,CLEAR,False,4.929,False,KOL-HOW,emergency_stop
46,1.645,snow,False,9,signal_cable_theft,True,1666,82,axle_counter,0.0,CLEAR,True,45.877,False,KOL-HOW,reduce_speed
147,9.421,snow,True,7,boulder,False,3059,28,axle_counter,0.0,CLEAR,True,25.354,False,CHN-BGLR,reduce_speed
187,17.636,snow,True,6,equipment_failure_ahead,False,4457,30,axle_counter,0.0,CLEAR,True,35.183,False,CHN-BGLR,reduce_speed
164,15.033,flood,True,3,sensor_miscount,True,396,26,axle_counter,16.1,OCCUPIED,True,39.073,True,DEL-AGRA,proceed_with_caution
66,16.636,clear,False,7,water_logging,False,2163,86,track_circuit,89.77,CLEAR,True,27.307,False,MUM-PUNE,reduce_speed
64,9.383,snow,False,6,stranded_vehicle,True,2810,80,vibration,88.28,OCCUPIED,False,37.76,False,KOL-HOW,reduce_speed
71,2.048,rain,True,3,fallen_tree,False,3014,88,accelerometer,0.0,CLEAR,False,17.039,False,HYB-SEC,proceed_with_caution
46,0.946,clear,True,4,track_buckling,True,3697,11,accelerometer,99.13,CLEAR,True,36.51,False,KOL-HOW,proceed_with_caution
160,12.538,snow,True,2,boulder,False,1334,56,track_circuit,0.0,OCCUPIED,True,23.558,False,MUM-PUNE,reduce_speed
74,14.554,flood,True,8,unknown_obstruction,False,2021,9,track_circuit,0.0,CLEAR,True,13.121,True,KOL-HOW,reduce_speed
124,11.708,flood,False,8,signal_cable_theft,False,2847,11,track_circuit,20.02,CLEAR,True,9.079,False,HYB-SEC,reduce_speed
91,14.756,heavy_rain,True,4,fallen_tree,True,2204,67,track_circuit,49.17,CLEAR,False,21.786,False,CHN-BGLR,reduce_speed
135,19.252,clear,False,5,boulder,True,1943,97,track_circuit,16.62,CLEAR,True,22.679,False,DEL-AGRA,reroute
175,5.307,rain,False,5,boulder,False,1197,20,axle_counter,64.29,CLEAR,True,39.916,False,KOL-HOW,proceed_with_caution
146,15.566,heavy_rain,False,6,stranded_vehicle,False,668,89,vibration,17.71,CLEAR,True,29.321,False,CHN-BGLR,reduce_speed
101,4.06,rain,True,4,signal_cable_theft,True,3313,100,vibration,0.0,OCCUPIED,True,36.668,False,KOL-HOW,proceed_with_caution
82,17.926,flood,False,7,fallen_tree,False,95,52,accelerometer,0.0,CLEAR,True,33.819,False,MUM-PUNE,proceed_with_caution
99,5.107,heavy_rain,True,3,unknown_obstruction,False,1747,72,track_circuit,0.0,OCCUPIED,False,29.11,True,MUM-PUNE,reduce_speed
66,10.202,fog,False,8,unknown_obstruction,False,3634,30,vibration,53.22,CLEAR,True,19.56,True,DEL-AGRA,reduce_speed
79,9.212,clear,False,4,environmental_false_positive,False,594,60,accelerometer,92.6,OCCUPIED,True,11.502,False,DEL-AGRA,proceed_with_caution
137,8.191,rain,False,4,unknown_obstruction,False,2209,75,accelerometer,0.0,CLEAR,True,37.48,False,KOL-HOW,proceed_with_caution
45,1.785,clear,False,3,sensor_miscount,False,4279,82,vibration,0.0,CLEAR,False,47.982,False,MUM-PUNE,proceed_with_caution
104,0.476,heavy_rain,True,3,track_buckling,True,334,21,vibration,87.7,CLEAR,False,29.606,True,CHN-BGLR,reduce_speed
185,3.178,clear,True,6,broken_rail,True,160,85,track_circuit,59.83,CLEAR,True,42.617,False,CHN-BGLR,reduce_speed
198,7.001,fog,True,2,boulder,True,2733,24,track_circuit,11.82,CLEAR,True,9.927,False,CHN-BGLR,reduce_speed
60,8.524,clear,False,8,stranded_vehicle,True,1734,80,track_circuit,0.0,CLEAR,True,36.357,False,KOL-HOW,reduce_speed
171,3.611,snow,False,4,water_logging,False,1343,12,accelerometer,81.05,OCCUPIED,True,0.04,False,HYB-SEC,proceed_with_caution
135,19.34,rain,False,6,landslide_debris,False,1228,71,vibration,0.0,OCCUPIED,True,39.666,False,HYB-SEC,reduce_speed
144,10.109,fog,True,2,cattle_crossing,False,2799,98,axle_counter,53.02,OCCUPIED,False,1.599,True,MUM-PUNE,reduce_speed
110,17.363,rain,False,5,equipment_failure_ahead,False,1923,83,accelerometer,0.0,CLEAR,True,6.965,True,KOL-HOW,proceed_with_caution
120,16.078,fog,True,8,sensor_miscount,False,1867,77,accelerometer,0.0,CLEAR,True,18.472,True,KOL-HOW,reduce_speed
136,17.286,clear,True,7,signal_cable_theft,False,4292,36,track_circuit,30.83,CLEAR,True,0.317,False,HYB-SEC,reduce_speed
134,16.942,snow,True,6,cattle_crossing,False,1325,17,track_circuit,0.0,CLEAR,False,1.694,True,HYB-SEC,reduce_speed
123,13.975,fog,False,6,fallen_tree,True,4776,39,accelerometer,0.0,CLEAR,False,32.724,False,MUM-PUNE,reduce_speed
122,2.772,flood,False,10,broken_rail,False,3751,35,track_circuit,0.0,OCCUPIED,True,20.406,False,CHN-BGLR,emergency_stop
97,13.677,snow,True,4,cattle_crossing,True,940,12,accelerometer,80.51,CLEAR,True,43.945,False,CHN-BGLR,reduce_speed
122,9.814,heavy_rain,True,5,fallen_tree,True,1681,22,vibration,0.0,OCCUPIED,True,32.901,False,HYB-SEC,reduce_speed
113,11.432,fog,False,4,landslide_debris,True,1068,5,track_circuit,64.69,CLEAR,False,4.662,False,CHN-BGLR,proceed_with_caution
195,17.397,clear,True,2,equipment_failure_ahead,False,1534,94,track_circuit,17.28,OCCUPIED,True,13.132,False,DEL-AGRA,proceed_with_caution
172,0.864,clear,True,5,equipment_failure_ahead,False,2215,93,axle_counter,40.97,CLEAR,True,33.843,False,DEL-AGRA,proceed_with_caution
72,12.586,rain,False,6,cattle_crossing,False,4978,80,axle_counter,0.0,CLEAR,True,28.586,True,MUM-PUNE,reduce_speed
178,12.959,fog,False,5,cattle_crossing,False,1982,26,vibration,75.49,CLEAR,True,47.299,False,DEL-AGRA,proceed_with_caution
50,13.764,heavy_rain,False,6,water_logging,False,4885,64,track_circuit,95.64,CLEAR,False,7.682,False,CHN-BGLR,reduce_speed
186,19.391,fog,False,4,stranded_vehicle,True,2412,58,track_circuit,26.4,CLEAR,True,44.784,False,MUM-PUNE,proceed_with_caution
155,0.421,fog,True,7,track_buckling,True,4249,18,track_circuit,0.0,CLEAR,True,29.704,False,CHN-BGLR,reduce_speed
186,2.778,fog,True,4,water_logging,True,1217,19,axle_counter,0.0,CLEAR,True,19.936,True,KOL-HOW,reduce_speed
89,14.338,snow,True,3,track_buckling,True,2132,17,vibration,7.14,OCCUPIED,True,27.81,False,DEL-AGRA,reduce_speed
197,5.421,heavy_rain,False,3,environmental_false_positive,True,1579,16,axle_counter,50.21,CLEAR,False,19.76,False,HYB-SEC,proceed_with_caution
69,15.322,clear,False,3,boulder,True,1867,57,vibration,0.0,CLEAR,True,33.101,False,KOL-HOW,proceed_with_caution
52,14.288,clear,False,10,sensor_miscount,False,4043,33,vibration,0.0,CLEAR,True,43.015,False,MUM-PUNE,emergency_stop
138,12.955,heavy_rain,True,7,broken_rail,False,1831,18,track_circuit,0.0,CLEAR,True,32.406,False,DEL-AGRA,reduce_speed
107,19.099,rain,False,4,equipment_failure_ahead,False,4169,45,accelerometer,0.0,OCCUPIED,False,15.859,False,MUM-PUNE,proceed_with_caution
173,4.237,flood,False,6,landslide_debris,True,4385,92,vibration,0.0,CLEAR,True,14.472,False,CHN-BGLR,reduce_speed
88,9.267,flood,False,5,track_buckling,False,369,59,accelerometer,0.0,OCCUPIED,False,17.659,True,MUM-PUNE,proceed_with_caution
74,17.402,rain,False,8,broken_rail,True,656,60,track_circuit,6.36,CLEAR,True,34.677,False,KOL-HOW,reroute
56,17.798,rain,True,4,stranded_vehicle,True,4964,77,track_circuit,78.55,OCCUPIED,False,24.41,False,HYB-SEC,proceed_with_caution
87,19.542,clear,False,5,track_buckling,True,25,1,axle_counter,0.0,OCCUPIED,True,48.68,False,KOL-HOW,reroute
95,12.341,clear,True,7,fallen_tree,False,90,24,vibration,0.0,OCCUPIED,True,36.783,True,HYB-SEC,proceed_with_caution
114,11.017,fog,True,7,unknown_obstruction,False,4442,63,vibration,56.52,CLEAR,True,32.107,True,CHN-BGLR,reduce_speed
81,18.144,fog,True,7,environmental_false_positive,False,4429,50,axle_counter,0.0,CLEAR,True,1.561,False,CHN-BGLR,reduce_speed
55,15.368,flood,True,7,sensor_miscount,True,4691,96,vibration,54.53,CLEAR,True,34.926,False,CHN-BGLR,reduce_speed
114,16.507,snow,True,2,water_logging,True,876,43,vibration,66.89,OCCUPIED,True,16.712,False,DEL-AGRA,reduce_speed
56,10.509,flood,True,5,track_buckling,False,145,16,axle_counter,64.07,OCCUPIED,False,8.985,False,KOL-HOW,proceed_with_caution
88,9.743,fog,False,9,environmental_false_positive,True,575,15,vibration,0.0,OCCUPIED,True,43.182,False,CHN-BGLR,reduce_speed
194,8.783,snow,True,5,environmental_false_positive,False,2263,52,track_circuit,35.25,OCCUPIED,False,16.568,False,KOL-HOW,reduce_speed
142,15.848,snow,True,6,signal_cable_theft,False,4888,64,accelerometer,9.38,OCCUPIED,True,7.914,True,DEL-AGRA,reduce_speed
94,7.792,rain,True,3,sensor_miscount,True,4464,8,track_circuit,0.0,CLEAR,False,23.544,False,DEL-AGRA,proceed_with_caution
85,14.649,heavy_rain,True,6,boulder,False,3980,86,track_circuit,0.0,CLEAR,True,25.76,False,MUM-PUNE,reduce_speed
166,19.456,clear,True,4,water_logging,True,2877,92,vibration,76.87,OCCUPIED,True,45.682,False,MUM-PUNE,proceed_with_caution
162,18.444,snow,True,4,cattle_crossing,False,4581,49,accelerometer,56.85,CLEAR,True,38.592,True,CHN-BGLR,reduce_speed
87,3.821,flood,True,7,track_buckling,False,4966,26,track_circuit,54.46,CLEAR,True,8.839,False,MUM-PUNE,reduce_speed
148,4.345,flood,False,9,equipment_failure_ahead,False,3002,55,accelerometer,0.0,OCCUPIED,True,8.523,False,DEL-AGRA,emergency_stop
152,2.611,clear,False,5,stranded_vehicle,True,4001,86,axle_counter,0.0,OCCUPIED,True,1.403,False,MUM-PUNE,reroute
59,0.863,fog,True,1,boulder,False,4108,97,track_circuit,15.35,OCCUPIED,True,20.945,False,CHN-BGLR,reduce_speed
69,9.804,clear,False,4,sensor_miscount,False,3905,44,track_circuit,21.31,OCCUPIED,True,47.285,False,DEL-AGRA,proceed_with_caution
197,14.726,fog,True,6,boulder,False,2683,8,axle_counter,0.29,OCCUPIED,False,17.514,False,KOL-HOW,reduce_speed
55,7.464,heavy_rain,True,4,environmental_false_positive,False,4777,27,vibration,0.0,CLEAR,True,43.228,False,HYB-SEC,reduce_speed
131,9.452,clear,False,6,landslide_debris,True,1441,43,axle_counter,0.0,CLEAR,False,9.233,False,KOL-HOW,reduce_speed
190,16.183,clear,False,6,fallen_tree,False,3720,73,vibration,54.59,CLEAR,True,48.339,True,HYB-SEC,reduce_speed
178,3.825,fog,True,5,boulder,False,4462,0,accelerometer,42.62,OCCUPIED,True,14.947,False,HYB-SEC,reduce_speed
162,4.172,flood,False,3,unknown_obstruction,True,3206,35,track_circuit,0.0,CLEAR,True,17.792,False,MUM-PUNE,proceed_with_caution
137,7.647,flood,True,7,unknown_obstruction,False,4600,38,track_circuit,98.09,CLEAR,False,26.887,False,CHN-BGLR,proceed_with_caution
196,4.682,clear,False,2,environmental_false_positive,False,2468,65,accelerometer,0.0,OCCUPIED,False,17.506,False,DEL-AGRA,proceed_with_caution
112,4.577,fog,False,2,water_logging,False,668,56,axle_counter,0.0,OCCUPIED,True,33.667,False,CHN-BGLR,proceed_with_caution
109,8.937,fog,True,4,equipment_failure_ahead,True,2760,6,accelerometer,36.02,CLEAR,True,44.386,False,CHN-BGLR,reduce_speed
65,8.517,flood,True,6,sensor_miscount,False,649,13,accelerometer,28.58,OCCUPIED,True,9.035,False,CHN-BGLR,reduce_speed
120,6.361,snow,True,5,environmental_false_positive,False,3260,5,vibration,0.0,CLEAR,False,43.091,False,MUM-PUNE,reduce_speed
138,6.164,snow,False,2,water_logging,False,1241,60,accelerometer,0.0,OCCUPIED,True,47.202,False,CHN-BGLR,proceed_with_caution
189,10.755,snow,True,7,track_buckling,False,4825,19,track_circuit,4.51,CLEAR,True,5.097,False,KOL-HOW,reduce_speed
55,7.995,flood,False,6,sensor_miscount,False,1326,30,accelerometer,0.0,CLEAR,True,40.102,False,DEL-AGRA,reduce_speed
84,7.153,clear,True,4,sensor_miscount,False,4119,80,axle_counter,74.53,CLEAR,True,12.934,False,DEL-AGRA,reduce_speed
182,18.656,clear,True,1,track_buckling,False,3280,52,track_circuit,0.0,CLEAR,True,20.302,False,HYB-SEC,proceed_with_caution
62,7.83,heavy_rain,False,8,unknown_obstruction,False,3401,44,track_circuit,14.77,OCCUPIED,True,3.121,True,MUM-PUNE,reduce_speed
137,19.133,heavy_rain,True,5,sensor_miscount,False,1290,61,track_circuit,95.9,OCCUPIED,False,45.402,False,KOL-HOW,reduce_speed
93,4.252,snow,True,7,landslide_debris,False,3896,87,track_circuit,11.56,OCCUPIED,False,15.425,True,MUM-PUNE,reduce_speed
141,5.307,heavy_rain,True,6,landslide_debris,False,1666,12,axle_counter,0.0,CLEAR,True,34.129,False,CHN-BGLR,reduce_speed
170,5.734,clear,False,7,environmental_false_positive,True,2864,13,vibration,10.64,CLEAR,False,34.736,False,HYB-SEC,reduce_speed
93,12.191,flood,True,7,fallen_tree,False,1080,56,accelerometer,3.21,CLEAR,False,38.908,False,KOL-HOW,reduce_speed
49,1.361,rain,True,6,equipment_failure_ahead,False,673,33,vibration,0.0,OCCUPIED,True,18.266,False,DEL-AGRA,emergency_stop
114,11.385,rain,True,4,sensor_miscount,False,2108,46,track_circuit,0.0,OCCUPIED,True,6.841,False,MUM-PUNE,proceed_with_caution
45,12.632,fog,True,7,environmental_false_positive,False,2369,16,track_circuit,0.0,OCCUPIED,True,14.315,False,HYB-SEC,reduce_speed
55,17.958,clear,False,5,water_logging,True,2853,86,vibration,70.76,OCCUPIED,True,30.867,False,KOL-HOW,reroute
69,9.2,clear,True,9,cattle_crossing,False,4929,93,axle_counter,62.01,OCCUPIED,False,23.281,True,CHN-BGLR,emergency_stop
171,2.834,heavy_rain,True,6,equipment_failure_ahead,False,1549,71,vibration,8.26,CLEAR,True,23.232,True,KOL-HOW,reduce_speed
159,7.815,fog,True,3,track_buckling,False,1757,69,axle_counter,46.0,CLEAR,True,34.838,False,MUM-PUNE,reduce_speed
153,17.441,rain,True,5,broken_rail,True,1131,29,track_circuit,7.13,CLEAR,True,46.372,False,MUM-PUNE,reroute
128,14.793,snow,False,2,water_logging,False,515,27,accelerometer,0.0,OCCUPIED,True,46.56,False,KOL-HOW,proceed_with_caution
56,11.678,clear,True,6,equipment_failure_ahead,True,2092,5,accelerometer,0.0,OCCUPIED,False,43.857,False,KOL-HOW,reduce_speed
128,10.428,rain,True,3,track_buckling,False,3613,49,vibration,46.76,CLEAR,False,44.305,False,MUM-PUNE,proceed_with_caution
132,0.461,rain,False,3,water_logging,True,3350,56,vibration,0.0,OCCUPIED,False,8.654,False,DEL-AGRA,emergency_stop
89,3.818,flood,False,9,sensor_miscount,False,630,88,vibration,0.0,OCCUPIED,False,33.227,False,CHN-BGLR,emergency_stop
90,5.069,clear,True,3,cattle_crossing,False,1756,48,axle_counter,0.0,OCCUPIED,True,17.561,False,CHN-BGLR,proceed_with_caution
168,19.656,clear,False,3,equipment_failure_ahead,False,3568,40,vibration,50.93,OCCUPIED,True,17.81,False,CHN-BGLR,proceed_with_caution
195,19.753,flood,True,6,signal_cable_theft,False,1804,81,track_circuit,64.03,OCCUPIED,False,49.973,False,KOL-HOW,reduce_speed
124,12.751,fog,True,5,unknown_obstruction,True,4369,59,accelerometer,0.0,CLEAR,True,19.791,True,KOL-HOW,reduce_speed
69,0.867,rain,False,7,environmental_false_positive,False,4617,66,accelerometer,79.52,OCCUPIED,True,27.74,False,DEL-AGRA,emergency_stop
157,16.677,fog,True,8,boulder,False,3406,64,axle_counter,64.17,OCCUPIED,True,43.659,True,CHN-BGLR,reduce_speed
62,15.561,fog,True,7,broken_rail,False,96,43,vibration,0.0,OCCUPIED,False,39.362,False,DEL-AGRA,reduce_speed
159,1.671,flood,False,6,environmental_false_positive,True,4078,90,track_circuit,3.22,OCCUPIED,True,47.505,False,MUM-PUNE,emergency_stop
54,16.138,clear,True,4,sensor_miscount,False,513,41,accelerometer,0.0,OCCUPIED,False,22.143,False,DEL-AGRA,proceed_with_caution
116,16.809,fog,True,7,boulder,False,4310,88,accelerometer,76.19,OCCUPIED,True,28.318,False,MUM-PUNE,reduce_speed
122,18.441,fog,True,3,signal_cable_theft,True,789,19,vibration,29.23,CLEAR,False,29.009,True,DEL-AGRA,reduce_speed
50,18.648,fog,True,1,cattle_crossing,True,3965,14,accelerometer,69.18,CLEAR,True,5.532,True,KOL-HOW,reduce_speed
117,11.056,flood,True,5,track_buckling,False,3619,97,vibration,72.94,CLEAR,True,16.463,False,MUM-PUNE,proceed_with_caution
168,19.589,rain,False,2,signal_cable_theft,False,3479,96,accelerometer,0.0,CLEAR,True,9.597,False,KOL-HOW,proceed_with_caution
76,14.243,clear,False,5,broken_rail,True,1187,8,track_circuit,0.0,CLEAR,True,13.834,True,CHN-BGLR,reroute
177,5.124,fog,True,7,water_logging,False,1527,29,accelerometer,98.35,CLEAR,True,42.662,True,KOL-HOW,reduce_speed
175,16.784,rain,False,6,fallen_tree,True,2733,99,axle_counter,0.0,OCCUPIED,True,46.705,False,CHN-BGLR,reduce_speed
103,10.356,clear,False,2,broken_rail,False,2791,67,accelerometer,87.98,OCCUPIED,True,9.121,True,MUM-PUNE,proceed_with_caution
53,14.679,flood,True,3,environmental_false_positive,False,1098,6,axle_counter,22.61,CLEAR,True,18.647,False,MUM-PUNE,proceed_with_caution
58,2.505,clear,False,6,fallen_tree,False,3310,48,accelerometer,0.0,CLEAR,True,18.763,False,KOL-HOW,reduce_speed
167,10.84,heavy_rain,False,7,boulder,False,2546,37,vibration,0.0,CLEAR,True,24.9,True,KOL-HOW,reduce_speed
84,10.832,flood,True,6,signal_cable_theft,False,901,50,accelerometer,0.0,OCCUPIED,True,25.607,True,DEL-AGRA,reduce_speed
73,7.582,clear,True,6,broken_rail,False,2928,86,vibration,0.0,CLEAR,True,33.773,False,CHN-BGLR,reduce_speed
171,7.935,clear,True,3,cattle_crossing,False,2250,76,track_circuit,0.0,CLEAR,True,12.414,False,CHN-BGLR,proceed_with_caution
101,6.04,heavy_rain,False,5,water_logging,True,4367,19,axle_counter,0.0,OCCUPIED,True,49.391,False,DEL-AGRA,reroute
149,19.609,rain,False,6,cattle_crossing,True,2247,72,axle_counter,23.01,CLEAR,True,24.288,False,CHN-BGLR,reduce_speed
97,10.185,fog,True,6,sensor_miscount,True,2355,82,axle_counter,0.0,OCCUPIED,True,32.892,False,HYB-SEC,reduce_speed
65,14.036,clear,False,5,broken_rail,False,2169,99,accelerometer,52.42,OCCUPIED,False,9.97,True,DEL-AGRA,proceed_with_caution
148,12.343,flood,True,2,signal_cable_theft,False,3236,96,accelerometer,0.0,CLEAR,False,34.326,False,KOL-HOW,proceed_with_caution
163,5.363,heavy_rain,False,4,stranded_vehicle,True,539,74,vibration,71.78,CLEAR,True,6.108,False,MUM-PUNE,proceed_with_caution
81,17.88,rain,True,4,boulder,False,1373,67,vibration,0.0,CLEAR,True,5.764,False,KOL-HOW,proceed_with_caution
67,11.131,clear,False,1,stranded_vehicle,False,4780,22,vibration,0.0,OCCUPIED,False,27.104,False,HYB-SEC,proceed_with_caution
162,18.022,snow,True,7,boulder,False,440,65,track_circuit,0.79,CLEAR,False,13.428,False,MUM-PUNE,reduce_speed
159,11.975,rain,False,4,environmental_false_positive,True,3183,34,axle_counter,0.0,CLEAR,True,42.426,False,HYB-SEC,proceed_with_caution
65,10.754,rain,False,4,equipment_failure_ahead,False,2323,9,axle_counter,0.0,CLEAR,True,17.508,False,MUM-PUNE,proceed_with_caution
145,2.924,clear,True,4,cattle_crossing,True,1728,48,track_circuit,11.09,CLEAR,True,5.132,False,MUM-PUNE,proceed_with_caution
172,14.656,heavy_rain,False,5,landslide_debris,False,441,72,accelerometer,0.0,CLEAR,True,13.977,False,HYB-SEC,proceed_with_caution
148,14.449,fog,True,7,signal_cable_theft,False,3398,58,accelerometer,52.67,CLEAR,True,30.905,False,MUM-PUNE,reduce_speed
145,18.643,clear,False,5,fallen_tree,True,186,31,accelerometer,98.43,OCCUPIED,False,39.691,False,MUM-PUNE,reroute
93,17.3,snow,True,5,signal_cable_theft,True,1800,57,track_circuit,46.73,CLEAR,False,1.067,False,CHN-BGLR,reduce_speed
55,5.027,fog,True,4,cattle_crossing,False,3203,28,accelerometer,0.0,CLEAR,False,27.594,False,MUM-PUNE,reduce_speed
80,17.691,clear,True,2,stranded_vehicle,False,1509,12,track_circuit,0.0,OCCUPIED,True,26.856,False,MUM-PUNE,proceed_with_caution
68,3.489,clear,True,7,unknown_obstruction,False,1793,94,accelerometer,62.98,CLEAR,True,30.017,False,HYB-SEC,reduce_speed
51,1.359,clear,True,1,stranded_vehicle,False,3895,34,track_circuit,66.21,CLEAR,False,23.625,False,DEL-AGRA,proceed_with_caution
102,12.08,clear,False,3,cattle_crossing,False,2567,79,axle_counter,0.0,OCCUPIED,True,4.378,False,DEL-AGRA,proceed_with_caution
108,11.242,clear,False,8,unknown_obstruction,False,1637,89,accelerometer,0.0,CLEAR,True,3.827,False,KOL-HOW,reduce_speed
126,10.719,rain,True,6,landslide_debris,False,4944,36,axle_counter,0.0,CLEAR,True,37.124,False,HYB-SEC,reduce_speed
132,14.277,flood,True,6,environmental_false_positive,False,353,8,track_circuit,0.0,OCCUPIED,True,11.484,False,MUM-PUNE,reduce_speed
172,6.0,flood,False,5,equipment_failure_ahead,True,2541,34,track_circuit,0.0,CLEAR,False,12.519,False,CHN-BGLR,reroute
121,1.842,clear,False,4,stranded_vehicle,False,4101,5,axle_counter,0.0,CLEAR,True,4.08,False,KOL-HOW,proceed_with_caution
68,0.212,clear,False,6,broken_rail,False,1443,30,vibration,0.0,CLEAR,False,49.154,False,KOL-HOW,emergency_stop
